section_id	text
5.41.1	καὶ οἱ πρέσβεις ἀφικόμενοι αὐτῶν λόγους ἐποιοῦντο πρὸς τοὺς Λακεδαιμονίους ἐφ’ ᾧ ἂν σφίσιν αἱ σπονδαὶ γίγνοιντο.
5.41.2	καὶ τὸ μὲν πρῶτον οἱ Ἀργεῖοι ἠξίουν δίκης ἐπιτροπὴν σφίσι γενέσθαι ἢ ἐς πόλιν τινὰ ἢ ἰδιώτην περὶ τῆς Κυνουρίας γῆς, ἧς αἰεὶ πέρι διαφέρονται μεθορίας οὔσης (ἔχει δὲ ἐν αὑτῇ Θυρέαν καὶ Ἀνθήνην πόλιν, νέμονται δ’ αὐτὴν Λακεδαιμόνιοι)· ἔπειτα δ’ οὐκ ἐώντων Λακεδαιμονίων μεμνῆσθαι περὶ αὐτῆς, ἀλλ’, εἰ βούλονται σπένδεσθαι ὥσπερ πρότερον, ἑτοῖμοι εἶναι, οἱ Ἀργεῖοι πρέσβεις τάδε ὅμως ἐπηγάγοντο τοὺς Λακεδαιμονίους ξυγχωρῆσαι, ἐν μὲν τῷ παρόντι σπονδὰς ποιήσασθαι ἔτη πεντήκοντα, ἐξεῖναι δ’ ὁποτεροισοῦν προκαλεσαμένοις, μήτε νόσου οὔσης μήτε πολέμου Λακεδαίμονι καὶ Ἄργει, διαμάχεσθαι περὶ τῆς γῆς ταύτης, ὥσπερ καὶ πρότερόν ποτε ὅτε αὐτοὶ ἑκάτεροι ἠξίωσαν νικᾶν, διώκειν δὲ μὴ ἐξεῖναι περαιτέρω τῶν πρὸς Ἄργος καὶ Λακεδαίμονα ὅρων.
5.41.3	τοῖς δὲ Λακεδαιμονίοις τὸ μὲν πρῶτον ἐδόκει μωρία εἶναι ταῦτα, ἔπειτα (ἐπεθύμουν γὰρ τὸ Ἄργος πάντως φίλιον ἔχειν) ξυνεχώρησαν ἐφ’ οἷς ἠξίουν καὶ ξυνεγράψαντο. ἐκέλευον δ’ οἱ Λακεδαιμόνιοι, πρὶν τέλος τι αὐτῶν ἔχειν, ἐς τὸ Ἄργος πρῶτον ἐπαναχωρήσαντας αὐτοὺς δεῖξαι τῷ πλήθει, καὶ ἢν ἀρέσκοντα ᾖ, ἥκειν ἐς τὰ Ὑακίνθια τοὺς ὅρκους ποιησομένους. καὶ οἱ μὲν ἀνεχώρησαν·
5.42.1	ἐν δὲ τῷ χρόνῳ τούτῳ ᾧ οἱ Ἀργεῖοι ταῦτα ἔπρασσον, οἱ πρέσβεις τῶν Λακεδαιμονίων Ἀνδρομένης καὶ Φαίδιμος καὶ Ἀντιμενίδας, οὓς ἔδει τὸ Πάνακτον καὶ τοὺς ἄνδρας τοὺς παρὰ Βοιωτῶν παραλαβόντας Ἀθηναίοις ἀποδοῦναι, τὸ μὲν Πάνακτον ὑπὸ τῶν Βοιωτῶν αὐτῶν καθῃρημένον ηὗρον, ἐπὶ προφάσει ὡς ἦσάν ποτε Ἀθηναίοις καὶ Βοιωτοῖς ἐκ διαφορᾶς περὶ αὐτοῦ ὅρκοι παλαιοὶ μηδετέρους οἰκεῖν τὸ χωρίον, ἀλλὰ κοινῇ νέμειν, τοὺς δ’ ἄνδρας οὓς εἶχον αἰχμαλώτους Βοιωτοὶ Ἀθηναίων παραλαβόντες οἱ περὶ τὸν Ἀνδρομένη ἐκόμισαν τοῖς Ἀθηναίοις καὶ ἀπέδοσαν, τοῦ τε Πανάκτου τὴν καθαίρεσιν ἔλεγον αὐτοῖς, νομίζοντες καὶ τοῦτο ἀποδιδόναι· πολέμιον γὰρ οὐκέτι ἐν αὐτῷ Ἀθηναίοις οἰκήσειν οὐδένα.
5.42.2	λεγομένων δὲ τούτων οἱ Ἀθηναῖοι δεινὰ ἐποίουν, νομίζοντες ἀδικεῖσθαι ὑπὸ Λακεδαιμονίων τοῦ τε Πανάκτου τῇ καθαιρέσει, ὃ ἔδει ὀρθὸν παραδοῦναι, καὶ πυνθανόμενοι ὅτι καὶ Βοιωτοῖς ἰδίᾳ ξυμμαχίαν πεποίηνται, φάσκοντες πρότερον κοινῇ τοὺς μὴ δεχομένους τὰς σπονδὰς προσαναγκάσειν. τά τε ἄλλα ἐσκόπουν ὅσα ἐξελελοίπεσαν τῆς ξυνθήκης καὶ ἐνόμιζον ἐξηπατῆσθαι, ὥστε χαλεπῶς πρὸς τοὺς πρέσβεις ἀποκρινάμενοι ἀπέπεμψαν.
5.43.1	κατὰ τοιαύτην δὴ διαφορὰν ὄντων τῶν Λακεδαιμονίων πρὸς τοὺς Ἀθηναίους, οἱ ἐν ταῖς Ἀθήναις αὖ βουλόμενοι λῦσαι τὰς σπονδὰς εὐθὺς ἐνέκειντο.
5.43.2	ἦσαν δὲ ἄλλοι τε καὶ Ἀλκιβιάδης ὁ Κλεινίου, ἀνὴρ ἡλικίᾳ μὲν ἔτι τότε ὢν νέος ὡς ἐν ἄλλῃ πόλει, ἀξιώματι δὲ προγόνων τιμώμενος· ᾧ ἐδόκει μὲν καὶ ἄμεινον εἶναι πρὸς τοὺς Ἀργείους μᾶλλον χωρεῖν, οὐ μέντοι ἀλλὰ καὶ φρονήματι φιλονικῶν ἠναντιοῦτο, ὅτι Λακεδαιμόνιοι διὰ Νικίου καὶ Λάχητος ἔπραξαν τὰς σπονδάς, ἑαυτὸν κατά τε τὴν νεότητα ὑπεριδόντες καὶ κατὰ τὴν παλαιὰν προξενίαν ποτὲ οὖσαν οὐ τιμήσαντες, ἣν τοῦ πάππου ἀπειπόντος αὐτὸς τοὺς ἐκ τῆς νήσου αὐτῶν αἰχμαλώτους θεραπεύων διενοεῖτο ἀνανεώσασθαι.
5.43.3	πανταχόθεν τε νομίζων ἐλασσοῦσθαι τό τε πρῶτον ἀντεῖπεν, οὐ βεβαίους φάσκων εἶναι Λακεδαιμονίους, ἀλλ’ ἵνα Ἀργείους σφίσι σπεισάμενοι ἐξέλωσι καὶ αὖθις ἐπ’ Ἀθηναίους μόνους ἴωσι, τούτου ἕνεκα σπένδεσθαι αὐτούς, καὶ τότε, ἐπειδὴ ἡ διαφορὰ ἐγεγένητο, πέμπει εὐθὺς ἐς Ἄργος ἰδίᾳ, κελεύων ὡς τάχιστα ἐπὶ τὴν ξυμμαχίαν προκαλουμένους ἥκειν μετὰ Μαντινέων καὶ Ἠλείων, ὡς καιροῦ ὄντος καὶ αὐτὸς ξυμπράξων τὰ μάλιστα.
5.44.1	οἱ δὲ Ἀργεῖοι ἀκούσαντες τῆς τε ἀγγελίας καὶ ἐπειδὴ ἔγνωσαν οὐ μετ’ Ἀθηναίων πραχθεῖσαν τὴν τῶν Βοιωτῶν ξυμμαχίαν, ἀλλ’ ἐς διαφορὰν μεγάλην καθεστῶτας αὐτοὺς πρὸς τοὺς Λακεδαιμονίους, τῶν μὲν ἐν Λακεδαίμονι πρέσβεων, οἳ σφίσι περὶ τῶν σπονδῶν ἔτυχον ἀπόντες, ἠμέλουν, πρὸς δὲ τοὺς Ἀθηναίους μᾶλλον τὴν γνώμην εἶχον, νομίζοντες πόλιν τε σφίσι φιλίαν ἀπὸ παλαιοῦ καὶ δημοκρατουμένην ὥσπερ καὶ αὐτοὶ καὶ δύναμιν μεγάλην ἔχουσαν τὴν κατὰ θάλασσαν ξυμπολεμήσειν σφίσιν, ἢν καθιστῶνται ἐς πόλεμον.
5.44.2	ἔπεμπον οὖν εὐθὺς πρέσβεις ὡς τοὺς Ἀθηναίους περὶ τῆς ξυμμαχίας· ξυνεπρεσβεύοντο δὲ καὶ Ἠλεῖοι καὶ Μαντινῆς.
5.44.3	ἀφίκοντο δὲ καὶ Λακεδαιμονίων πρέσβεις κατὰ τάχος, δοκοῦντες ἐπιτήδειοι εἶναι τοῖς Ἀθηναίοις, Φιλοχαρίδας καὶ Λέων καὶ Ἔνδιος, δείσαντες μὴ τήν τε ξυμμαχίαν ὀργιζόμενοι πρὸς τοὺς Ἀργείους ποιήσωνται, καὶ ἅμα Πύλον ἀπαιτήσοντες ἀντὶ Πανάκτου καὶ περὶ τῆς Βοιωτῶν ξυμμαχίας ἀπολογησόμενοι, ὡς οὐκ ἐπὶ κακῷ τῶν Ἀθηναίων ἐποιήσαντο.
5.45.1	καὶ λέγοντες ἐν τῇ βουλῇ περί τε τούτων καὶ ὡς αὐτοκράτορες ἥκουσι περὶ πάντων ξυμβῆναι τῶν διαφόρων, τὸν Ἀλκιβιάδην ἐφόβουν μὴ καί, ἢν ἐς τὸν δῆμον ταῦτα λέγωσιν, ἐπαγάγωνται τὸ πλῆθος καὶ ἀπωσθῇ ἡ Ἀργείων ξυμμαχία.
5.45.2	μηχανᾶται δὲ πρὸς αὐτοὺς τοιόνδε τι ὁ Ἀλκιβιάδης· τοὺς Λακεδαιμονίους πείθει πίστιν αὐτοῖς δούς, ἢν μὴ ὁμολογήσωσιν ἐν τῷ δήμῳ αὐτοκράτορες ἥκειν, Πύλον τε αὐτοῖς ἀποδώσειν (πείσειν γὰρ αὐτὸς Ἀθηναίους, ὥσπερ καὶ νῦν ἀντιλέγειν) καὶ τἆλλα ξυναλλάξειν.
5.45.3	βουλόμενος δὲ αὐτοὺς Νικίου τε ἀποστῆσαι ταῦτα ἔπρασσε καὶ ὅπως ἐν τῷ δήμῳ διαβαλὼν αὐτοὺς ὡς οὐδὲν ἀληθὲς ἐν νῷ ἔχουσιν οὐδὲ λέγουσιν οὐδέποτε ταὐτά, τοὺς Ἀργείους καὶ Ἠλείους καὶ Μαντινέας ξυμμάχους ποιήσῃ. καὶ ἐγένετο οὕτως.
5.45.4	ἐπειδὴ γὰρ ἐς τὸν δῆμον παρελθόντες καὶ ἐπερωτώμενοι οὐκ ἔφασαν ὥσπερ ἐν τῇ βουλῇ αὐτοκράτορες ἥκειν, οἱ Ἀθηναῖοι οὐκέτι ἠνείχοντο, ἀλλὰ τοῦ Ἀλκιβιάδου πολλῷ μᾶλλον ἢ πρότερον καταβοῶντος τῶν Λακεδαιμονίων ἐσήκουόν τε καὶ ἑτοῖμοι ἦσαν εὐθὺς παραγαγόντες τοὺς Ἀργείους καὶ τοὺς μετ’ αὐτῶν ξυμμάχους ποιεῖσθαι· σεισμοῦ δὲ γενομένου πρίν τι ἐπικυρωθῆναι, ἡ ἐκκλησία αὕτη ἀνεβλήθη.
5.46.1	τῇ δ’ ὑστεραίᾳ ἐκκλησίᾳ ὁ Νικίας, καίπερ τῶν Λακεδαιμονίων αὐτῶν ἠπατημένων καὶ αὐτὸς ἐξηπατημένος περὶ τοῦ μὴ αὐτοκράτορας ὁμολογῆσαι ἥκειν, ὅμως τοῖς Λακεδαιμονίοις ἔφη χρῆναι φίλους μᾶλλον γίγνεσθαι, καὶ ἐπισχόντας τὰ πρὸς Ἀργείους πέμψαι ἔτι ὡς αὐτοὺς καὶ εἰδέναι ὅτι διανοοῦνται, λέγων ἐν μὲν τῷ σφετέρῳ καλῷ, ἐν δὲ τῷ ἐκείνων ἀπρεπεῖ τὸν πόλεμον ἀναβάλλεσθαι· σφίσι μὲν γὰρ εὖ ἑστώτων τῶν πραγμάτων ὡς ἐπὶ πλεῖστον ἄριστον εἶναι διασώσασθαι τὴν εὐπραγίαν, ἐκείνοις δὲ δυστυχοῦσιν ὅτι τάχιστα εὕρημα εἶναι διακινδυνεῦσαι.
5.46.2	ἔπεισέ τε πέμψαι πρέσβεις, ὧν καὶ αὐτὸς ἦν, κελεύσοντας Λακεδαιμονίους, εἴ τι δίκαιον διανοοῦνται, Πάνακτόν τε ὀρθὸν ἀποδιδόναι καὶ Ἀμφίπολιν, καὶ τὴν Βοιωτῶν ξυμμαχίαν ἀνεῖναι, ἢν μὴ ἐς τὰς σπονδὰς ἐσίωσι, καθάπερ εἴρητο ἄνευ ἀλλήλων μηδενὶ ξυμβαίνειν.
5.46.3	εἰπεῖν τε ἐκέλευον ὅτι καὶ σφεῖς, εἰ ἐβούλοντο ἀδικεῖν, ἤδη ἂν Ἀργείους ξυμμάχους πεποιῆσθαι, ὡς παρεῖναί γ’ αὐτοὺς αὐτοῦ τούτου ἕνεκα. εἴ τέ τι ἄλλο ἐνεκάλουν, πάντα ἐπιστείλαντες ἀπέπεμψαν τοὺς περὶ τὸν Νικίαν πρέσβεις.
5.46.4	καὶ ἀφικομένων αὐτῶν καὶ ἀπαγγειλάντων τά τε ἄλλα καὶ τέλος εἰπόντων ὅτι εἰ μὴ τὴν ξυμμαχίαν ἀνήσουσι Βοιωτοῖς μὴ ἐσιοῦσιν ἐς τὰς σπονδάς, ποιήσονται καὶ αὐτοὶ Ἀργείους καὶ τοὺς μετ’ αὐτῶν ξυμμάχους, τὴν μὲν ξυμμαχίαν οἱ Λακεδαιμόνιοι Βοιωτοῖς οὐκ ἔφασαν ἀνήσειν, ἐπικρατούντων τῶν περὶ τὸν Ξενάρη τὸν ἔφορον ταῦτα γίγνεσθαι καὶ ὅσοι ἄλλοι τῆς αὐτῆς γνώμης ἦσαν, τοὺς δὲ ὅρκους δεομένου Νικίου ἀνενεώσαντο· ἐφοβεῖτο γὰρ μὴ πάντα ἀτελῆ ἔχων ἀπέλθῃ καὶ διαβληθῇ, ὅπερ καὶ ἐγένετο, αἴτιος δοκῶν εἶναι τῶν πρὸς Λακεδαιμονίους σπονδῶν.
5.46.5	ἀναχωρήσαντός τε αὐτοῦ ὡς ἤκουσαν οἱ Ἀθηναῖοι οὐδὲν ἐκ τῆς Λακεδαίμονος πεπραγμένον, εὐθὺς δι’ ὀργῆς εἶχον, καὶ νομίζοντες ἀδικεῖσθαι (ἔτυχον γὰρ παρόντες οἱ Ἀργεῖοι καὶ οἱ ξύμμαχοι) παραγαγόντος Ἀλκιβιάδου ἐποιήσαντο σπονδὰς καὶ ξυμμαχίαν πρὸς αὐτοὺς τήνδε.
5.47.1	σπονδὰς ἐποιήσαντο ἑκατὸν Ἀθηναῖοι ἔτη καὶ Ἀργεῖοι καὶ Μαντινῆς καὶ Ἠλεῖοι 〈πρὸς ἀλλήλους 〉, ὑπὲρ σφῶν αὐτῶν καὶ τῶν ξυμμάχων ὧν ἄρχουσιν ἑκάτεροι, ἀδόλους καὶ ἀβλαβεῖς καὶ κατὰ γῆν καὶ κατὰ θάλασσαν.
5.47.2	ὅπλα δὲ μὴ ἐξέστω ἐπιφέρειν ἐπὶ πημονῇ μήτε Ἀργείους καὶ Ἠλείους καὶ Μαντινέας καὶ τοὺς ξυμμάχους ἐπὶ Ἀθηναίους καὶ τοὺς ξυμμάχους ὧν ἄρχουσιν Ἀθηναῖοι μήτε Ἀθηναίους καὶ τοὺς ξυμμάχους 〈ὧν ἄρχουσιν Ἀθηναῖοι〉 ἐπὶ Ἀργείους καὶ Ἠλείους καὶ Μαντινέας καὶ τοὺς ξυμμάχους, τέχνῃ μηδὲ μηχανῇ μηδεμιᾷ.
5.47.3	κατὰ τάδε ξυμμάχους εἶναι Ἀθηναίους καὶ Ἀργείους καὶ Μαντινέας καὶ Ἠλείους ἑκατὸν ἔτη. ἢν πολέμιοι ἴωσιν ἐπὶ τὴν γῆν τὴν Ἀθηναίων, βοηθεῖν Ἀργείους καὶ Μαντινέας καὶ Ἠλείους Ἀθήναζε, καθ’ ὅτι ἂν ἐπαγγέλλωσιν Ἀθηναῖοι, τρόπῳ ὁποίῳ ἂν δύνωνται ἰσχυροτάτῳ κατὰ τὸ δυνατόν· ἢν δὲ δῃώσαντες οἴχωνται, πολεμίαν εἶναι ταύτην τὴν πόλιν Ἀργείοις καὶ Μαντινεῦσι καὶ Ἠλείοις καὶ Ἀθηναίοις καὶ κακῶς πάσχειν ὑπὸ ἁπασῶν τῶν πόλεων τούτων· καταλύειν δὲ μὴ ἐξεῖναι τὸν πόλεμον πρὸς ταύτην τὴν πόλιν μηδεμιᾷ τῶν πόλεων, ἢν μὴ ἁπάσαις δοκῇ.
5.47.4	βοηθεῖν δὲ καὶ Ἀθηναίους ἐς Ἄργος καὶ Μαντίνειαν καὶ Ἦλιν, ἢν πολέμιοι ἴωσιν ἐπὶ τὴν γῆν τὴν Ἀργείων ἢ τὴν Μαντινέων ἢ τὴν Ἠλείων, καθ’ ὅτι ἂν ἐπαγγέλλωσιν αἱ πόλεις αὗται, τρόπῳ ὁποίῳ ἂν δύνωνται ἰσχυροτάτῳ κατὰ τὸ δυνατόν· ἢν δὲ δῃώσαντες οἴχωνται, πολεμίαν εἶναι ταύτην τὴν πόλιν Ἀθηναίοις καὶ Ἀργείοις καὶ Μαντινεῦσι καὶ Ἠλείοις καὶ κακῶς πάσχειν ὑπὸ ἁπασῶν τούτων τῶν πόλεων· καταλύειν δὲ μὴ ἐξεῖναι τὸν πόλεμον πρὸς ταύτην τὴν πόλιν 〈μηδεμιᾷ τῶν πόλεων〉, ἢν μὴ ἁπάσαις δοκῇ ταῖς πόλεσιν.
5.47.5	ὅπλα δὲ μὴ ἐᾶν ἔχοντας διιέναι ἐπὶ πολέμῳ διὰ τῆς γῆς τῆς σφετέρας αὐτῶν καὶ τῶν ξυμμάχων ὧν ἄρχουσιν ἕκαστοι, μηδὲ κατὰ θάλασσαν, ἢν μὴ ψηφισαμένων τῶν πόλεων ἁπασῶν τὴν δίοδον εἶναι, Ἀθηναίων καὶ Ἀργείων καὶ Μαντινέων καὶ Ἠλείων.
5.47.6	τοῖς δὲ βοηθοῦσιν ἡ πόλις ἡ πέμπουσα παρεχέτω μέχρι μὲν τριάκοντα ἡμερῶν σῖτον, ἐπὴν ἔλθωσιν ἐς τὴν πόλιν τὴν ἐπαγγείλασαν βοηθεῖν, καὶ ἀπιοῦσι κατὰ ταὐτά· ἢν δὲ πλέονα βούληται χρόνον τῇ στρατιᾷ χρῆσθαι, ἡ πόλις ἡ μεταπεμψαμένη διδότω σῖτον, τῷ μὲν ὁπλίτῃ καὶ ψιλῷ καὶ τοξότῃ τρεῖς ὀβολοὺς Αἰγιναίους τῆς ἡμέρας ἑκάστης, τῷ δ’ ἱππεῖ δραχμὴν Αἰγιναίαν.
5.47.7	ἡ δὲ πόλις ἡ μεταπεμψαμένη 〈τῇ στρατιᾷ〉 τὴν ἡγεμονίαν ἐχέτω, ὅταν ἐν τῇ αὑτῆς ὁ πόλεμος ᾖ· ἢν δέ ποι δόξῃ 〈ἁπάσαις 〉 ταῖς πόλεσι κοινῇ στρατεύεσθαι, τὸ ἴσον τῆς ἡγεμονίας μετεῖναι ἁπάσαις ταῖς πόλεσιν.
5.47.8	ὀμόσαι δὲ τὰς σπονδὰς Ἀθηναίους μὲν ὑπέρ τε σφῶν αὐτῶν καὶ τῶν ξυμμάχων, Ἀργεῖοι δὲ καὶ Μαντινῆς καὶ Ἠλεῖοι καὶ οἱ ξύμμαχοι τούτων κατὰ πόλεις ὀμνύντων. ὀμνύντων δὲ τὸν ἐπιχώριον ὅρκον ἕκαστοι τὸν μέγιστον κατὰ ἱερῶν τελείων. ὁ δὲ ὅρκος ἔστω ὅδε· “ἐμμενῶ τῇ ξυμμαχίᾳ κατὰ τὰ ξυγκείμενα δικαίως καὶ ἀβλαβῶς καὶ ἀδόλως, καὶ οὐ παραβήσομαι τέχνῃ οὐδὲ μηχανῇ οὐδεμιᾷ.”
5.47.9	ὀμνύντων δὲ Ἀθήνησι μὲν ἡ βουλὴ καὶ αἱ ἔνδημοι ἀρχαί, ἐξορκούντων δὲ οἱ πρυτάνεις· ἐν Ἄργει δὲ ἡ βουλὴ καὶ οἱ ὀγδοήκοντα καὶ οἱ ἀρτῦναι, ἐξορκούντων δὲ οἱ ὀγδοήκοντα· ἐν δὲ Μαντινείᾳ οἱ δημιουργοὶ καὶ ἡ βουλὴ καὶ αἱ ἄλλαι ἀρχαί, ἐξορκούντων δὲ οἱ θεωροὶ καὶ οἱ πολέμαρχοι· ἐν δὲ Ἤλιδι οἱ δημιουργοὶ καὶ οἱ τὰ τέλη ἔχοντες καὶ οἱ ἑξακόσιοι, ἐξορκούντων δὲ οἱ δημιουργοὶ καὶ οἱ θεσμοφύλακες.
5.47.10	ἀνανεοῦσθαι δὲ τοὺς ὅρκους Ἀθηναίους μὲν ἰόντας ἐς Ἦλιν καὶ ἐς Μαντίνειαν καὶ ἐς Ἄργος τριάκοντα ἡμέραις πρὸ Ὀλυμπίων, Ἀργείους δὲ καὶ Ἠλείους καὶ Μαντινέας ἰόντας Ἀθήναζε δέκα ἡμέραις πρὸ Παναθηναίων τῶν μεγάλων.
5.47.11	τὰς δὲ ξυνθήκας τὰς περὶ τῶν σπονδῶν καὶ τῶν ὅρκων καὶ τῆς ξυμμαχίας ἀναγράψαι ἐν στήλῃ λιθίνῃ Ἀθηναίους μὲν ἐν πόλει, Ἀργείους δὲ ἐν ἀγορᾷ ἐν τοῦ Ἀπόλλωνος τῷ ἱερῷ, Μαντινέας δὲ ἐν τοῦ Διὸς τῷ ἱερῷ ἐν τῇ ἀγορᾷ· καταθέντων δὲ καὶ Ὀλυμπίασι στήλην χαλκῆν κοινῇ Ὀλυμπίοις τοῖς νυνί.
5.47.12	ἐὰν δέ τι δοκῇ ἄμεινον εἶναι ταῖς πόλεσι ταύταις προσθεῖναι πρὸς τοῖς ξυγκειμένοις, ὅτι δ’ ἂν δόξῃ ταῖς πόλεσιν ἁπάσαις κοινῇ βουλευομέναις, τοῦτο κύριον εἶναι.’
5.48.1	αἱ μὲν σπονδαὶ καὶ ἡ ξυμμαχία οὕτως ἐγένοντο, καὶ αἱ τῶν Λακεδαιμονίων καὶ Ἀθηναίων οὐκ ἀπείρηντο τούτου ἕνεκα οὐδ’ ὑφ’ ἑτέρων.
5.48.2	Κορίνθιοι δὲ Ἀργείων ὄντες ξύμμαχοι οὐκ ἐσῆλθον ἐς αὐτάς, ἀλλὰ καὶ γενομένης πρὸ τούτου Ἠλείοις καὶ Ἀργείοις καὶ Μαντινεῦσι ξυμμαχίας, τοῖς αὐτοῖς πολεμεῖν καὶ εἰρήνην ἄγειν, οὐ ξυνώμοσαν, ἀρκεῖν δ’ ἔφασαν σφίσι τὴν πρώτην γενομένην ἐπιμαχίαν, ἀλλήλοις βοηθεῖν, ξυνεπιστρατεύειν δὲ μηδενί.
5.48.3	οἱ μὲν Κορίνθιοι οὕτως ἀπέστησαν τῶν ξυμμάχων καὶ πρὸς τοὺς Λακεδαιμονίους πάλιν τὴν γνώμην εἶχον.
5.49.1	Ὀλύμπια δ’ ἐγένετο τοῦ θέρους τούτου, οἷς Ἀνδροσθένης Ἀρκὰς παγκράτιον τὸ πρῶτον ἐνίκα· καὶ Λακεδαιμόνιοι τοῦ ἱεροῦ ὑπὸ Ἠλείων εἴρχθησαν ὥστε μὴ θύειν μηδ’ ἀγωνίζεσθαι, οὐκ ἐκτίνοντες τὴν δίκην αὐτοῖς ἣν ἐν τῷ Ὀλυμπιακῷ νόμῳ Ἠλεῖοι κατεδικάσαντο αὐτῶν φάσκοντες 〈ἐς 〉 σφᾶς ἐπὶ Φύρκον τε τεῖχος ὅπλα ἐπενεγκεῖν καὶ ἐς Λέπρεον αὐτῶν ὁπλίτας ἐν ταῖς Ὀλυμπιακαῖς σπονδαῖς ἐσπέμψαι. ἡ δὲ καταδίκη δισχίλιαι μναῖ ἦσαν, κατὰ τὸν ὁπλίτην ἕκαστον δύο μναῖ, ὥσπερ ὁ νόμος ἔχει.
5.49.2	Λακεδαιμόνιοι δὲ πρέσβεις πέμψαντες ἀντέλεγον μὴ δικαίως σφῶν καταδεδικάσθαι, λέγοντες μὴ ἐπηγγέλθαι πω ἐς Λακεδαίμονα τὰς σπονδάς, ὅτ’ ἐσέπεμψαν τοὺς ὁπλίτας.
5.49.3	Ἠλεῖοι δὲ τὴν παρ’ αὐτοῖς ἐκεχειρίαν ἤδη ἔφασαν εἶναι (πρώτοις γὰρ σφίσιν αὐτοῖς ἐπαγγέλλουσιν), καὶ ἡσυχαζόντων σφῶν καὶ οὐ προσδεχομένων ὡς ἐν σπονδαῖς, αὐτοὺς λαθεῖν ἀδικήσαντας.
5.49.4	οἱ δὲ Λακεδαιμόνιοι ὑπελάμβανον οὐ χρεὼν εἶναι αὐτοὺς ἐπαγγεῖλαι ἔτι ἐς Λακεδαίμονα, εἰ ἀδικεῖν γε ἤδη ἐνόμιζον αὐτούς, ἀλλ’ οὐχ ὡς νομίζοντας τοῦτο δρᾶσαι, καὶ ὅπλα οὐδαμόσε ἔτι αὐτοῖς ἐπενεγκεῖν.
5.49.5	Ἠλεῖοι δὲ τοῦ αὐτοῦ λόγου εἴχοντο, ὡς μὲν οὐκ ἀδικοῦσι μὴ ἂν πεισθῆναι, εἰ δὲ βούλονται σφίσι Λέπρεον ἀποδοῦναι, τό τε αὑτῶν μέρος ἀφιέναι τοῦ ἀργυρίου, καὶ ὃ τῷ θεῷ γίγνεται αὐτοὶ ὑπὲρ ἐκείνων ἐκτίσειν.
5.50.1	ὡς δ’ οὐκ ἐσήκουον, αὖθις τάδε ἠξίουν, Λέπρεον μὲν μὴ ἀποδοῦναι, εἰ μὴ βούλονται, ἀναβάντας δὲ ἐπὶ τὸν βωμὸν τοῦ Διὸς τοῦ Ὀλυμπίου, ἐπειδὴ προθυμοῦνται χρῆσθαι τῷ ἱερῷ, ἐπομόσαι ἐναντίον τῶν Ἑλλήνων ἦ μὴν ἀποδώσειν ὕστερον τὴν καταδίκην.
5.50.2	ὡς δὲ οὐδὲ ταῦτα ἤθελον, Λακεδαιμόνιοι μὲν εἴργοντο τοῦ ἱεροῦ θυσίας καὶ ἀγώνων καὶ οἴκοι ἔθυον, οἱ δὲ ἄλλοι Ἕλληνες ἐθεώρουν πλὴν Λεπρεατῶν.
5.50.3	ὅμως δὲ οἱ Ἠλεῖοι δεδιότες μὴ βίᾳ θύσωσι, ξὺν ὅπλοις τῶν νεωτέρων φυλακὴν εἶχον· ἦλθον δὲ αὐτοῖς καὶ Ἀργεῖοι καὶ Μαντινῆς, χίλιοι ἑκατέρων, καὶ Ἀθηναίων ἱππῆς, οἳ ἐν Ἁρπίνῃ ὑπέμενον τὴν ἑορτήν.
5.50.4	δέος δ’ ἐγένετο τῇ πανηγύρει μέγα μὴ ξὺν ὅπλοις ἔλθωσιν οἱ Λακεδαιμόνιοι, ἄλλως τε καὶ ἐπειδὴ καὶ Λίχας ὁ Ἀρκεσιλάου Λακεδαιμόνιος ἐν τῷ ἀγῶνι ὑπὸ τῶν ῥαβδούχων πληγὰς ἔλαβεν, ὅτι νικῶντος τοῦ ἑαυτοῦ ζεύγους καὶ ἀνακηρυχθέντος Βοιωτῶν δημοσίου κατὰ τὴν οὐκ ἐξουσίαν τῆς ἀγωνίσεως προελθὼν ἐς τὸν ἀγῶνα ἀνέδησε τὸν ἡνίοχον, βουλόμενος δηλῶσαι ὅτι ἑαυτοῦ ἦν τὸ ἅρμα· ὥστε πολλῷ δὴ μᾶλλον ἐπεφόβηντο πάντες καὶ ἐδόκει τι νέον ἔσεσθαι. οἱ μέντοι Λακεδαιμόνιοι ἡσύχασάν τε καὶ ἡ ἑορτὴ αὐτοῖς οὕτω διῆλθεν.
5.50.5	ἐς δὲ Κόρινθον μετὰ τὰ Ὀλύμπια Ἀργεῖοί τε καὶ οἱ ξύμμαχοι ἀφίκοντο δεησόμενοι αὐτῶν παρὰ σφᾶς ἐλθεῖν. καὶ Λακεδαιμονίων πρέσβεις ἔτυχον παρόντες, καὶ πολλῶν λόγων γενομένων τέλος οὐδὲν ἐπράχθη, ἀλλὰ σεισμοῦ γενομένου διελύθησαν ἕκαστοι ἐπ’ οἴκου. καὶ τὸ θέρος ἐτελεύτα.
5.51.1	τοῦ δ’ ἐπιγιγνομένου χειμῶνος Ἡρακλεώταις τοῖς ἐν Τραχῖνι μάχη ἐγένετο πρὸς Αἰνιᾶνας καὶ Δόλοπας καὶ Μηλιᾶς καὶ Θεσσαλῶν τινάς.
